   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.0101010101010102e-02	   8.7630329940372516e-04	
   2.0202020202020204e-02	   1.7508169242476256e-03	
   3.0303030303030304e-02	   2.6233637622390771e-03	
   4.0404040404040407e-02	   3.4937639543491578e-03	
   5.0505050505050504e-02	   4.3618347282565395e-03	
   6.0606060606060608e-02	   5.2273902205125181e-03	
   7.0707070707070704e-02	   6.0902412868651234e-03	
   8.0808080808080815e-02	   6.9501953001569854e-03	
   9.0909090909090912e-02	   7.8070559351874061e-03	
   1.0101010101010101e-01	   8.6606229399038542e-03	
   1.1111111111111110e-01	   9.5106918922618338e-03	
   1.2121212121212122e-01	   1.0357053942064662e-02	
   1.3131313131313133e-01	   1.1199495537066147e-02	
   1.4141414141414141e-01	   1.2037798132589310e-02	
   1.5151515151515152e-01	   1.2871737883883275e-02	
   1.6161616161616163e-01	   1.3701085320407912e-02	
   1.7171717171717171e-01	   1.4525605001201928e-02	
   1.8181818181818182e-01	   1.5345055150454749e-02	
   1.9191919191919191e-01	   1.6159187272365406e-02	
   2.0202020202020202e-01	   1.6967745744333032e-02	
   2.1212121212121213e-01	   1.7770467387483106e-02	
   2.2222222222222221e-01	   1.8567081013491155e-02	
   2.3232323232323232e-01	   1.9357306946621491e-02	
   2.4242424242424243e-01	   2.0140856519852045e-02	
   2.5252525252525254e-01	   2.0917431543907863e-02	
   2.6262626262626265e-01	   2.1686723747975045e-02	
   2.7272727272727271e-01	   2.2448414190813525e-02	
   2.8282828282828282e-01	   2.3202172640931308e-02	
   2.9292929292929293e-01	   2.3947656924424254e-02	
   3.0303030303030304e-01	   2.4684512239024077e-02	
   3.1313131313131315e-01	   2.5412370432832853e-02	
   3.2323232323232326e-01	   2.6130849246154674e-02	
   3.3333333333333331e-01	   2.6839551514764248e-02	
   3.4343434343434343e-01	   2.7538064332877615e-02	
   3.5353535353535354e-01	   2.8225958174011963e-02	
   3.6363636363636365e-01	   2.8902785967839184e-02	
   3.7373737373737376e-01	   2.9568082131051401e-02	
   3.8383838383838381e-01	   3.0221361550165689e-02	
   3.9393939393939392e-01	   3.0862118514099476e-02	
   4.0404040404040403e-01	   3.1489825594247497e-02	
   4.1414141414141414e-01	   3.2103932469684890e-02	
   4.2424242424242425e-01	   3.2703864695009466e-02	
   4.3434343434343436e-01	   3.3289022408218204e-02	
   4.4444444444444442e-01	   3.3858778975888813e-02	
   4.5454545454545453e-01	   3.4412479572806375e-02	
   4.6464646464646464e-01	   3.4949439693036266e-02	
   4.7474747474747475e-01	   3.5468943589298869e-02	
   4.8484848484848486e-01	   3.5970242637346959e-02	
   4.9494949494949497e-01	   3.6452553621883398e-02	
   5.0505050505050508e-01	   3.6915056940384064e-02	
   5.1515151515151514e-01	   3.7356894721008227e-02	
   5.2525252525252530e-01	   3.7777168850584887e-02	
   5.3535353535353536e-01	   3.8174938908458245e-02	
   5.4545454545454541e-01	   3.8549220001758248e-02	
   5.5555555555555558e-01	   3.8898980497430943e-02	
   5.6565656565656564e-01	   3.9223139646118357e-02	
   5.7575757575757580e-01	   3.9520565092717265e-02	
   5.8585858585858586e-01	   3.9790070268169254e-02	
   5.9595959595959591e-01	   4.0030411656740060e-02	
   6.0606060606060608e-01	   4.0240285932732725e-02	
   6.1616161616161613e-01	   4.0418326960245068e-02	
   6.2626262626262630e-01	   4.0563102649226433e-02	
   6.3636363636363635e-01	   4.0673111660708923e-02	
   6.4646464646464652e-01	   4.0746779953683698e-02	
   6.5656565656565657e-01	   4.0782457165660431e-02	
   6.6666666666666663e-01	   4.0778412818486307e-02	
   6.7676767676767680e-01	   4.0732832340507320e-02	
   6.8686868686868685e-01	   4.0643812895626616e-02	
   6.9696969696969702e-01	   4.0509359009250005e-02	
   7.0707070707070707e-01	   4.0327377980503912e-02	
   7.1717171717171713e-01	   4.0095675069463647e-02	
   7.2727272727272729e-01	   3.9811948447436137e-02	
   7.3737373737373735e-01	   3.9473783897597751e-02	
   7.4747474747474751e-01	   3.9078649252490792e-02	
   7.5757575757575757e-01	   3.8623888554027631e-02	
   7.6767676767676762e-01	   3.8106715920734786e-02	
   7.7777777777777779e-01	   3.7524209105985855e-02	
   7.8787878787878785e-01	   3.6873302729917685e-02	
   7.9797979797979801e-01	   3.6150781166592386e-02	
   8.0808080808080807e-01	   3.5353271066754413e-02	
   8.1818181818181823e-01	   3.4477233495230068e-02	
   8.2828282828282829e-01	   3.3518955660621533e-02	
   8.3838383838383834e-01	   3.2474542213451363e-02	
   8.4848484848484851e-01	   3.1339906087311444e-02	
   8.5858585858585856e-01	   3.0110758855854174e-02	
   8.6868686868686873e-01	   2.8782600576628445e-02	
   8.7878787878787878e-01	   2.7350709090799979e-02	
   8.8888888888888884e-01	   2.5810128745699913e-02	
   8.9898989898989901e-01	   2.4155658504909191e-02	
   9.0909090909090906e-01	   2.2381839408204002e-02	
   9.1919191919191923e-01	   2.0482941341152968e-02	
   9.2929292929292928e-01	   1.8452949071464966e-02	
   9.3939393939393945e-01	   1.6285547506333171e-02	
   9.4949494949494950e-01	   1.3974106122003154e-02	
   9.5959595959595956e-01	   1.1511662513608707e-02	
   9.6969696969696972e-01	   8.8909050099690665e-03	
   9.7979797979797978e-01	   6.1041542945276606e-03	
   9.8989898989898994e-01	   3.1433439699404702e-03	
   1.0000000000000000e+00	   0.0000000000000000e+00	
