   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.0101010101010102e-02	   9.7246381810267377e-03	
   2.0202020202020204e-02	   1.9390783876039586e-02	
   3.0303030303030304e-02	   2.8998246850095506e-02	
   4.0404040404040407e-02	   3.8546790002279820e-02	
   5.0505050505050504e-02	   4.8036127567579641e-02	
   6.0606060606060608e-02	   5.7465923206516743e-02	
   7.0707070707070704e-02	   6.6835787976066888e-02	
   8.0808080808080815e-02	   7.6145278175030834e-02	
   9.0909090909090912e-02	   8.5393893056641759e-02	
   1.0101010101010101e-01	   9.4581072400794566e-02	
   1.1111111111111110e-01	   1.0370619393786244e-01	
   1.2121212121212122e-01	   1.1276857061562535e-01	
   1.3131313131313133e-01	   1.2176744770037158e-01	
   1.4141414141414141e-01	   1.3070199970274721e-01	
   1.5151515151515152e-01	   1.3957132711841674e-01	
   1.6161616161616163e-01	   1.4837445297306204e-01	
   1.7171717171717171e-01	   1.5711031916068169e-01	
   1.8181818181818182e-01	   1.6577778256356188e-01	
   1.9191919191919191e-01	   1.7437561094166640e-01	
   2.0202020202020202e-01	   1.8290247857854042e-01	
   2.1212121212121213e-01	   1.9135696167013555e-01	
   2.2222222222222221e-01	   1.9973753344224213e-01	
   2.3232323232323232e-01	   2.0804255898145585e-01	
   2.4242424242424243e-01	   2.1627028976380891e-01	
   2.5252525252525254e-01	   2.2441885786435703e-01	
   2.6262626262626265e-01	   2.3248626983013271e-01	
   2.7272727272727271e-01	   2.4047040019794697e-01	
   2.8282828282828282e-01	   2.4836898463754667e-01	
   2.9292929292929293e-01	   2.5617961269960693e-01	
   3.0303030303030304e-01	   2.6389972014695595e-01	
   3.1313131313131315e-01	   2.7152658084629189e-01	
   3.2323232323232326e-01	   2.7905729819644759e-01	
   3.3333333333333331e-01	   2.8648879606799588e-01	
   3.4343434343434343e-01	   2.9381780922764977e-01	
   3.5353535353535354e-01	   3.0104087321950296e-01	
   3.6363636363636365e-01	   3.0815431367366597e-01	
   3.7373737373737376e-01	   3.1515423501127987e-01	
   3.8383838383838381e-01	   3.2203650851322296e-01	
   3.9393939393939392e-01	   3.2879675971806621e-01	
   4.0404040404040403e-01	   3.3543035511296349e-01	
   4.1414141414141414e-01	   3.4193238807918747e-01	
   4.2424242424242425e-01	   3.4829766405191975e-01	
   4.3434343434343436e-01	   3.5452068485167737e-01	
   4.4444444444444442e-01	   3.6059563214238732e-01	
   4.5454545454545453e-01	   3.6651634996859972e-01	
   4.6464646464646464e-01	   3.7227632632164881e-01	
   4.7474747474747475e-01	   3.7786867368170673e-01	
   4.8484848484848486e-01	   3.8328610847962463e-01	
   4.9494949494949497e-01	   3.8852092941919342e-01	
   5.0505050505050508e-01	   3.9356499459696981e-01	
   5.1515151515151514e-01	   3.9840969735307941e-01	
   5.2525252525252530e-01	   4.0304594078240880e-01	
   5.3535353535353536e-01	   4.0746411083130551e-01	
   5.4545454545454541e-01	   4.1165404790029519e-01	
   5.5555555555555558e-01	   4.1560501686836715e-01	
   5.6565656565656564e-01	   4.1930567544904346e-01	
   5.7575757575757580e-01	   4.2274404078269640e-01	
   5.8585858585858586e-01	   4.2590745416337417e-01	
   5.9595959595959591e-01	   4.2878254379169589e-01	
   6.0606060606060608e-01	   4.3135518543813289e-01	
   6.1616161616161613e-01	   4.3361046089315564e-01	
   6.2626262626262630e-01	   4.3553261407223476e-01	
   6.3636363636363635e-01	   4.3710500463447982e-01	
   6.4646464646464652e-01	   4.3831005896370939e-01	
   6.5656565656565657e-01	   4.3912921834989604e-01	
   6.6666666666666663e-01	   4.3954288419713761e-01	
   6.7676767676767680e-01	   4.3953036007147761e-01	
   6.8686868686868685e-01	   4.3906979038793392e-01	
   6.9696969696969702e-01	   4.3813809552088800e-01	
   7.0707070707070707e-01	   4.3671090310541238e-01	
   7.1717171717171713e-01	   4.3476247527904421e-01	
   7.2727272727272729e-01	   4.3226563159380560e-01	
   7.3737373737373735e-01	   4.2919166730676328e-01	
   7.4747474747474751e-01	   4.2551026673395353e-01	
   7.5757575757575757e-01	   4.2118941132687682e-01	
   7.6767676767676762e-01	   4.1619528210280066e-01	
   7.7777777777777779e-01	   4.1049215602957811e-01	
   7.8787878787878785e-01	   4.0404229593236118e-01	
   7.9797979797979801e-01	   3.9680583345321901e-01	
   8.0808080808080807e-01	   3.8874064455498758e-01	
   8.1818181818181823e-01	   3.7980221701740058e-01	
   8.2828282828282829e-01	   3.6994350932637771e-01	
   8.3838383838383834e-01	   3.5911480030595982e-01	
   8.4848484848484851e-01	   3.4726352878644351e-01	
   8.5858585858585856e-01	   3.3433412254144085e-01	
   8.6868686868686873e-01	   3.2026781566050511e-01	
   8.7878787878787878e-01	   3.0500245345226318e-01	
   8.8888888888888884e-01	   2.8847228389530655e-01	
   8.9898989898989901e-01	   2.7060773457004883e-01	
   9.0909090909090906e-01	   2.5133517391400517e-01	
   9.1919191919191923e-01	   2.3057665554514928e-01	
   9.2929292929292928e-01	   2.0824964429285323e-01	
   9.3939393939393945e-01	   1.8426672246315201e-01	
   9.4949494949494950e-01	   1.5853527474450166e-01	
   9.5959595959595956e-01	   1.3095715003169661e-01	
   9.6969696969696972e-01	   1.0142829830916425e-01	
   9.7979797979797978e-01	   6.9838380590578009e-02	
   9.8989898989898994e-01	   3.6070349759895474e-02	
   1.0000000000000000e+00	   0.0000000000000000e+00	
