   0.0000000000000000e+00	   2.4039043797011665e-02	
   1.0101010101010102e-02	   4.7042725825943543e-02	
   2.0202020202020204e-02	   6.9511943714801364e-02	
   3.0303030303030304e-02	   9.1450467052673623e-02	
   4.0404040404040407e-02	   1.1286199909362452e-01	
   5.0505050505050504e-02	   1.3375018034620995e-01	
   6.0606060606060608e-02	   1.5411859078304038e-01	
   7.0707070707070704e-02	   1.7397075105390847e-01	
   8.0808080808080815e-02	   1.9331012297686634e-01	
   9.0909090909090912e-02	   2.1214010950465917e-01	
   1.0101010101010101e-01	   2.3046405430933398e-01	
   1.1111111111111110e-01	   2.4828524108893008e-01	
   1.2121212121212122e-01	   2.6560689267229609e-01	
   1.3131313131313133e-01	   2.8243216997803322e-01	
   1.4141414141414141e-01	   2.9876417086908802e-01	
   1.5151515151515152e-01	   3.1460592893402090e-01	
   1.6161616161616163e-01	   3.2996041221833727e-01	
   1.7171717171717171e-01	   3.4483052192368668e-01	
   1.8181818181818182e-01	   3.5921909108864425e-01	
   1.9191919191919191e-01	   3.7312888326177074e-01	
   2.0202020202020202e-01	   3.8656259117542313e-01	
   2.1212121212121213e-01	   3.9952283542712197e-01	
   2.2222222222222221e-01	   4.1201216317404521e-01	
   2.3232323232323232e-01	   4.2403304684527499e-01	
   2.4242424242424243e-01	   4.3558788287571348e-01	
   2.5252525252525254e-01	   4.4667899046503018e-01	
   2.6262626262626265e-01	   4.5730861036457426e-01	
   2.7272727272727271e-01	   4.6747890369484346e-01	
   2.8282828282828282e-01	   4.7719195079582633e-01	
   2.9292929292929293e-01	   4.8644975011230629e-01	
   3.0303030303030304e-01	   4.9525421711603002e-01	
   3.1313131313131315e-01	   5.0360718326647258e-01	
   3.2323232323232326e-01	   5.1151039501179951e-01	
   3.3333333333333331e-01	   5.1896551283149217e-01	
   3.4343434343434343e-01	   5.2597411032199248e-01	
   3.5353535353535354e-01	   5.3253767332662083e-01	
   3.6363636363636365e-01	   5.3865759911092026e-01	
   3.7373737373737376e-01	   5.4433519558449572e-01	
   3.8383838383838381e-01	   5.4957168057032735e-01	
   3.9393939393939392e-01	   5.5436818112245922e-01	
   4.0404040404040403e-01	   5.5872573289288696e-01	
   4.1414141414141414e-01	   5.6264527954839583e-01	
   4.2424242424242425e-01	   5.6612767223802674e-01	
   4.3434343434343436e-01	   5.6917366911178080e-01	
   4.4444444444444442e-01	   5.7178393489110912e-01	
   4.5454545454545453e-01	   5.7395904049166502e-01	
   4.6464646464646464e-01	   5.7569946269873762e-01	
   4.7474747474747475e-01	   5.7700558389571932e-01	
   4.8484848484848486e-01	   5.7787769184590732e-01	
   4.9494949494949497e-01	   5.7831597952786984e-01	
   5.0505050505050508e-01	   5.7831597952786973e-01	
   5.1515151515151514e-01	   5.7787769184590676e-01	
   5.2525252525252530e-01	   5.7700558389571843e-01	
   5.3535353535353536e-01	   5.7569946269873651e-01	
   5.4545454545454541e-01	   5.7395904049166380e-01	
   5.5555555555555558e-01	   5.7178393489110779e-01	
   5.6565656565656564e-01	   5.6917366911177958e-01	
   5.7575757575757580e-01	   5.6612767223802551e-01	
   5.8585858585858586e-01	   5.6264527954839461e-01	
   5.9595959595959591e-01	   5.5872573289288563e-01	
   6.0606060606060608e-01	   5.5436818112245789e-01	
   6.1616161616161613e-01	   5.4957168057032635e-01	
   6.2626262626262630e-01	   5.4433519558449472e-01	
   6.3636363636363635e-01	   5.3865759911091948e-01	
   6.4646464646464652e-01	   5.3253767332662005e-01	
   6.5656565656565657e-01	   5.2597411032199193e-01	
   6.6666666666666663e-01	   5.1896551283149150e-01	
   6.7676767676767680e-01	   5.1151039501179874e-01	
   6.8686868686868685e-01	   5.0360718326647169e-01	
   6.9696969696969702e-01	   4.9525421711602896e-01	
   7.0707070707070707e-01	   4.8644975011230529e-01	
   7.1717171717171713e-01	   4.7719195079582510e-01	
   7.2727272727272729e-01	   4.6747890369484213e-01	
   7.3737373737373735e-01	   4.5730861036457282e-01	
   7.4747474747474751e-01	   4.4667899046502846e-01	
   7.5757575757575757e-01	   4.3558788287571149e-01	
   7.6767676767676762e-01	   4.2403304684527293e-01	
   7.7777777777777779e-01	   4.1201216317404299e-01	
   7.8787878787878785e-01	   3.9952283542711964e-01	
   7.9797979797979801e-01	   3.8656259117542047e-01	
   8.0808080808080807e-01	   3.7312888326176807e-01	
   8.1818181818181823e-01	   3.5921909108864136e-01	
   8.2828282828282829e-01	   3.4483052192368374e-01	
   8.3838383838383834e-01	   3.2996041221833433e-01	
   8.4848484848484851e-01	   3.1460592893401784e-01	
   8.5858585858585856e-01	   2.9876417086908502e-01	
   8.6868686868686873e-01	   2.8243216997803017e-01	
   8.7878787878787878e-01	   2.6560689267229309e-01	
   8.8888888888888884e-01	   2.4828524108892730e-01	
   8.9898989898989901e-01	   2.3046405430933134e-01	
   9.0909090909090906e-01	   2.1214010950465673e-01	
   9.1919191919191923e-01	   1.9331012297686390e-01	
   9.2929292929292928e-01	   1.7397075105390650e-01	
   9.3939393939393945e-01	   1.5411859078303838e-01	
   9.4949494949494950e-01	   1.3375018034620823e-01	
   9.5959595959595956e-01	   1.1286199909362331e-01	
   9.6969696969696972e-01	   9.1450467052672457e-02	
   9.7979797979797978e-01	   6.9511943714800503e-02	
   9.8989898989898994e-01	   4.7042725825942953e-02	
   1.0000000000000000e+00	   2.4039043797011370e-02	
